Date,StationId,PM2.5,PM10,NO,NO2,NOx,SO2
2018-11-11,DL002,347.59,580.33,230.06,232.34,251.39,20.94
2018-11-12,DL002,354.95,620.11,175.93,168.92,216.2,29.32
2018-11-13,DL002,342.32,535.08,119.69,145.76,170.8,18.12
2018-11-14,DL002,174.59,292.01,110.83,119.51,153.9,21.6
2018-11-15,DL002,112.51,217.82,120.85,102.12,155.02,22.7
2018-11-16,DL002,146.86,297.68,186.3,112.92,211.92,22.49
2018-11-17,DL002,177.6,401.42,219.16,137.73,231.19,6.99
2018-11-18,DL002,214.24,444.52,107.45,129.78,131.88,9.44
2018-11-19,DL002,226.15,352.86,9.41,86.99,53.25,3.75
2018-11-20,DL002,261.3,474.24,187.41,147.98,214.9,9.59
2018-11-21,DL002,245.47,506.24,277.0,145.29,300.03,8.2
2018-11-22,DL002,170.8,448.4,259.85,157.4,302.47,8.76
2018-11-23,DL002,215.5,432.07,199.83,127.22,226.4,8.68
2018-11-24,DL002,122.88,314.61,150.95,100.93,199.86,6.39
2018-11-25,DL002,188.61,471.08,234.12,138.38,254.8,12.14
2018-11-26,DL002,255.03,539.29,165.85,158.75,212.77,14.08
2018-11-27,DL002,261.51,533.77,174.0,155.08,188.05,11.91
2018-11-28,DL002,234.24,479.64,218.66,120.09,240.87,9.54
2018-11-29,DL002,300.95,568.78,291.16,131.78,301.83,5.58
2018-11-30,DL002,242.66,507.5,286.53,118.72,298.7,4.22
2018-12-01,DL002,180.17,437.11,242.62,118.8,257.33,5.69
2018-12-02,DL002,256.62,554.99,220.69,149.47,252.83,10.92
2018-12-03,DL002,278.67,527.86,186.59,130.62,252.3,8.62
2018-12-04,DL002,332.36,615.7,267.65,138.31,292.5,17.37
2018-12-05,DL002,253.28,511.64,226.47,115.02,256.18,24.59
2018-12-06,DL002,311.07,575.62,254.7,124.58,276.04,28.08
2018-12-07,DL002,246.91,517.2,279.05,132.08,306.16,22.27
2018-12-08,DL002,257.57,506.47,232.42,139.45,294.09,23.35
2018-12-09,DL002,299.18,535.93,246.83,144.95,276.2,29.23
2018-12-10,DL002,330.9,520.51,201.33,114.88,239.86,27.23
2018-12-11,DL002,338.6,567.64,187.21,116.47,240.58,23.94
2018-12-12,DL002,243.02,379.03,102.97,85.37,129.29,21.78
2018-12-13,DL002,114.97,190.79,107.27,74.44,127.0,15.83
2018-12-14,DL002,116.32,210.69,153.57,94.42,175.4,16.08
2018-12-15,DL002,130.32,232.46,168.42,108.04,194.77,15.9
2018-12-16,DL002,177.8,334.67,217.66,125.71,245.11,16.9
2018-12-17,DL002,186.62,361.79,225.99,125.81,251.7,18.81
2018-12-18,DL002,216.54,413.43,222.47,145.81,256.05,19.22
2018-12-19,DL002,267.77,440.08,256.24,157.75,285.51,19.77
2018-12-20,DL002,324.11,568.59,264.12,160.19,299.71,20.65
2018-12-21,DL002,292.28,488.87,196.23,178.98,151.52,14.36
2018-12-22,DL002,435.97,615.98,229.05,178.69,219.08,15.59
2018-12-23,DL002,562.62,668.56,158.07,161.9,215.39,18.46
2018-12-24,DL002,586.66,566.44,207.53,149.16,249.35,16.5
2018-12-25,DL002,279.99,438.67,208.14,123.71,237.13,9.21
2018-12-26,DL002,296.0,484.42,220.64,141.99,249.55,11.04
2018-12-27,DL002,377.12,548.65,203.03,132.87,236.61,18.31
2018-12-28,DL002,274.46,417.77,183.18,116.1,211.27,8.07
2018-12-29,DL002,319.45,545.17,270.49,140.85,287.25,14.26
2018-12-30,DL002,512.55,616.14,140.91,182.29,218.39,17.15
2018-12-31,DL002,431.14,550.45,162.41,149.55,220.09,15.88
2019-01-01,DL002,378.07,559.76,147.76,146.01,208.43,15.29
2019-01-02,DL002,416.65,615.05,177.96,132.27,212.0,14.12
2019-01-03,DL002,424.08,605.67,249.42,135.9,279.69,10.8
2019-01-04,DL002,289.32,423.98,197.71,107.83,217.57,5.62
2019-01-05,DL002,249.64,354.61,62.2,84.6,95.69,6.51
2019-01-06,DL002,192.5,277.67,128.44,88.65,151.07,5.09
2019-01-07,DL002,199.52,303.92,200.32,109.73,221.47,7.61
2019-01-08,DL002,152.05,245.64,167.34,95.67,187.35,6.94
2019-01-09,DL002,152.59,266.78,179.21,101.93,200.28,8.08
2019-01-10,DL002,195.09,380.41,218.27,123.87,241.34,9.85
2019-01-11,DL002,344.72,509.22,192.71,125.97,218.22,17.08
2019-01-12,DL002,447.78,576.83,155.45,151.58,208.26,14.4
2019-01-13,DL002,330.18,468.49,122.37,122.94,179.36,11.08
2019-01-14,DL002,96.24,196.16,125.88,88.92,149.79,7.08
2019-01-15,DL002,135.9,256.08,191.67,101.32,208.28,8.53
2019-01-16,DL002,313.9,511.7,140.5,125.8,195.72,13.41
2019-01-17,DL002,423.75,597.3,307.49,123.9,339.56,12.81
2019-01-18,DL002,256.85,437.78,19.41,85.76,61.87,10.03
2019-01-19,DL002,336.85,587.43,164.29,169.94,190.77,12.68
2019-01-20,DL002,411.78,604.08,152.22,201.52,242.78,18.34
2019-01-21,DL002,182.69,345.76,82.15,99.92,117.32,8.03
2019-01-22,DL002,57.99,73.04,30.44,67.41,60.08,5.62
2019-01-23,DL002,153.56,258.54,159.08,94.17,179.81,7.9
2019-01-24,DL002,146.25,269.18,81.06,75.88,106.44,9.04
2019-01-25,DL002,76.57,154.76,75.43,80.53,104.42,6.1
2019-01-26,DL002,93.51,185.38,80.24,81.35,108.7,7.87
2019-01-27,DL002,126.88,239.9,126.8,86.88,149.8,7.09
2019-01-28,DL002,120.84,234.93,139.34,94.15,163.77,7.24
2019-01-29,DL002,144.31,288.99,174.14,101.38,195.56,11.05
2019-01-30,DL002,230.1,464.68,228.95,116.43,248.75,30.55
2019-01-31,DL002,245.92,452.68,115.67,85.76,139.85,24.33
2019-02-01,DL002,197.76,307.06,68.09,73.76,94.7,23.06
2019-02-02,DL002,218.12,341.55,107.9,66.88,119.46,6.19
2019-02-03,DL002,164.28,285.93,93.97,57.99,107.47,8.15
2019-02-04,DL002,186.67,403.85,146.33,122.32,183.14,11.58
2019-02-05,DL002,422.62,714.04,294.95,137.51,334.58,32.53
2019-02-06,DL002,190.73,301.37,52.55,91.59,91.54,11.88
2019-02-07,DL002,74.47,110.67,47.68,66.89,74.51,6.6
2019-02-08,DL002,95.18,238.06,163.78,97.74,191.01,12.23
2019-02-09,DL002,78.17,335.65,139.41,99.85,166.73,14.16
2019-02-10,DL002,119.03,467.56,212.37,127.62,243.14,17.54
2019-02-11,DL002,159.71,477.96,230.73,136.54,263.96,19.07
2019-02-12,DL002,219.62,403.92,200.26,136.04,237.62,31.01
2019-02-13,DL002,225.85,356.98,136.3,123.7,178.74,24.44
2019-02-14,DL002,175.7,236.48,61.62,83.22,94.53,12.19
2019-02-15,DL002,129.06,245.98,102.69,78.59,125.55,28.77
2019-02-16,DL002,131.58,239.12,123.12,68.91,137.01,8.54
2019-02-17,DL002,113.88,261.64,156.11,92.45,176.51,9.26
2019-02-18,DL002,114.59,264.24,80.81,89.51,113.23,15.69
2019-02-19,DL002,132.1,284.34,98.24,99.77,133.19,19.17
2019-02-20,DL002,110.8,220.76,55.93,81.23,88.81,28.52
2019-02-21,DL002,75.65,223.42,75.18,75.65,101.28,23.72
2019-02-22,DL002,93.71,289.74,93.96,72.57,114.54,9.16
2019-02-23,DL002,54.04,167.06,37.14,74.96,63.41,11.05
2019-02-24,DL002,82.53,212.58,26.94,101.67,60.34,14.44
2019-02-25,DL002,119.83,233.29,12.97,103.75,57.74,25.73
2019-02-26,DL002,71.1,164.65,9.32,75.54,40.94,20.22
2019-02-27,DL002,82.11,157.27,19.35,69.6,39.91,16.49
2019-02-28,DL002,134.47,322.41,28.05,91.82,55.92,16.67
2019-03-01,DL002,97.39,267.9,30.56,101.17,63.06,16.08
2019-03-02,DL002,120.98,248.28,10.98,103.0,55.82,24.76
2019-03-03,DL002,69.21,135.47,6.06,67.9,37.27,15.98
2019-03-04,DL002,121.01,323.94,23.26,86.52,52.02,12.04
2019-03-05,DL002,67.25,228.82,27.18,79.62,52.15,10.5
2019-03-06,DL002,97.59,310.42,76.66,86.19,99.61,12.03
2019-03-07,DL002,117.15,401.03,193.38,107.82,227.0,14.14
2019-03-08,DL002,132.33,335.47,121.4,99.27,152.77,19.92
2019-03-09,DL002,87.19,228.33,90.13,76.32,114.13,16.62
2019-03-10,DL002,73.02,238.82,99.49,90.0,129.1,13.99
2019-03-11,DL002,90.64,251.05,35.86,76.08,69.69,26.79
2019-03-12,DL002,62.19,161.27,67.9,64.22,89.5,13.9
2019-03-13,DL002,107.5,288.71,83.03,78.05,109.25,24.44
2019-03-14,DL002,148.35,297.45,101.54,62.88,116.25,22.43
2019-03-15,DL002,76.4,173.22,102.62,70.85,121.36,19.17
2019-03-16,DL002,66.33,178.24,88.44,76.38,112.73,13.1
2019-03-17,DL002,98.5,239.82,116.27,90.94,143.15,15.49
2019-03-18,DL002,108.59,257.41,140.65,103.67,169.83,18.02
2019-03-19,DL002,159.77,297.26,142.45,104.52,172.75,19.92
2019-03-20,DL002,127.96,269.4,49.42,85.14,85.58,23.14
2019-03-21,DL002,309.12,221.72,34.26,53.91,56.61,24.09
2019-03-22,DL002,30.46,159.55,68.01,59.98,87.35,15.13
2019-03-23,DL002,72.66,213.26,78.37,61.91,96.82,15.28
2019-03-24,DL002,57.89,180.93,113.36,66.91,127.99,19.8
2019-03-25,DL002,71.99,204.57,99.23,66.07,116.09,24.32
2019-03-26,DL002,71.83,208.4,115.48,75.21,134.19,18.63
2019-03-27,DL002,78.9,280.09,168.26,87.8,185.76,17.88
2019-03-28,DL002,151.61,402.54,184.26,93.54,201.45,26.64
2019-03-29,DL002,192.08,432.01,143.92,102.61,176.88,21.95
2019-03-30,DL002,156.15,362.78,125.12,74.86,141.44,31.74
2019-03-31,DL002,61.4,240.25,81.52,58.9,97.97,21.9
2019-04-01,DL002,52.84,203.5,72.83,73.75,98.64,15.48
2019-04-02,DL002,101.36,285.07,105.96,91.7,134.04,22.3
2019-04-03,DL002,90.69,270.89,101.68,98.84,135.4,19.45
2019-04-04,DL002,155.72,374.83,89.27,113.14,132.94,38.49
2019-04-05,DL002,186.04,445.12,183.92,116.91,220.02,52.05
2019-04-06,DL002,124.3,399.71,87.95,86.76,117.84,29.82
2019-04-07,DL002,156.64,363.49,25.01,59.79,52.2,30.44
2019-04-08,DL002,91.01,355.72,57.54,80.4,89.66,26.09
2019-04-09,DL002,95.94,273.36,74.84,92.44,110.17,38.11
2019-04-10,DL002,155.08,430.66,148.41,104.59,186.89,32.63
2019-04-11,DL002,88.86,277.72,88.94,90.23,120.48,26.6
2019-04-12,DL002,78.68,287.01,76.18,85.37,107.18,26.18
2019-04-13,DL002,75.81,241.56,75.35,73.71,100.71,25.5
2019-04-14,DL002,50.84,199.31,81.13,73.65,105.29,21.23
2019-04-15,DL002,54.52,238.74,128.32,85.04,151.51,18.58
2019-04-16,DL002,62.9,229.17,54.16,53.71,72.66,12.3
2019-04-17,DL002,27.31,121.85,30.28,51.18,51.95,9.89
2019-04-18,DL002,50.49,138.29,51.06,73.16,80.54,17.71
2019-04-19,DL002,84.4,235.25,118.89,91.73,145.75,20.6
2019-04-20,DL002,105.83,276.56,157.99,126.2,196.03,22.24
2019-04-21,DL002,119.86,330.62,201.16,127.39,231.59,18.14
2019-04-22,DL002,141.72,339.19,127.03,113.55,163.83,55.12
2019-04-23,DL002,131.07,397.65,166.06,134.5,211.7,39.86
2019-04-24,DL002,112.85,343.8,29.22,90.99,71.51,18.5
2019-04-25,DL002,97.51,311.51,16.21,76.93,54.07,19.03
2019-04-26,DL002,109.68,300.71,145.78,118.33,181.23,36.9
2019-04-27,DL002,64.6,325.01,93.94,88.42,123.68,20.14
2019-04-28,DL002,64.99,293.52,102.81,88.01,130.66,21.68
2019-04-29,DL002,82.02,302.0,155.3,104.6,184.66,29.82
2019-04-30,DL002,120.83,330.84,74.8,98.58,113.38,38.25
2019-05-01,DL002,147.69,377.27,64.31,117.64,114.99,46.31
2019-05-02,DL002,88.75,308.22,35.83,67.68,65.17,30.57
2019-05-03,DL002,71.86,182.48,57.24,70.24,84.08,32.24
2019-05-04,DL002,82.9,251.45,94.5,86.51,123.03,18.59
2019-05-05,DL002,86.29,284.98,5.71,32.17,135.08499999999998,19.27
2019-05-06,DL002,134.41,406.33,67.76,172.81,147.14,25.22
2019-05-07,DL002,119.35,459.87,177.41,84.03,192.48,19.07
2019-05-08,DL002,258.11,561.33,202.44,85.3,222.0,23.14
2019-05-09,DL002,204.45,493.35,189.27,72.82,184.56,18.42
2019-05-10,DL002,161.19,369.41,111.56,83.03,134.99,16.64
2019-05-11,DL002,154.12,382.39,107.6,96.19,138.88,20.48
2019-05-12,DL002,220.26,437.58,93.76,89.32,123.92,16.88
2019-05-13,DL002,237.23,456.31,94.14,102.7,131.4,36.24
2019-05-14,DL002,85.68,231.92,65.53,83.93,98.1,15.71
2019-05-15,DL002,120.98,232.08,61.35,74.91,93.5,41.67
2019-05-16,DL002,78.61,225.08,99.5,122.71,151.19,22.66
2019-05-17,DL002,92.73,365.04,121.25,97.18,150.47,18.74
2019-05-18,DL002,42.04,105.28,114.64,95.6,144.31,9.76
2019-05-19,DL002,77.52,172.39,152.44,129.12,193.01,13.23
2019-05-20,DL002,107.35,231.78,222.93,141.37,256.92,15.24
2019-05-21,DL002,80.0,177.9,175.77,126.68,210.61,16.45
2019-05-22,DL002,77.58,199.4,191.73,119.88,219.18,13.78
2019-05-23,DL002,106.7,208.4,192.54,119.61,223.77,18.64
2019-05-24,DL002,63.49,120.81,104.72,67.71,121.4,12.48
2019-05-25,DL002,40.88,115.1,93.21,75.31,116.06,9.98
2019-05-26,DL002,52.66,110.88,110.1,105.6,145.84,14.06
2019-05-27,DL002,90.85,196.49,124.78,116.12,163.85,14.2
2019-05-28,DL002,69.54,255.75,170.98,120.39,203.78,18.87
2019-05-29,DL002,82.8,288.92,168.7,128.48,205.84,17.9
2019-05-30,DL002,95.5,353.38,223.58,124.11,251.61,18.13
2019-05-31,DL002,96.31,431.96,138.17,110.36,168.77,19.57
2019-06-01,DL002,116.51,384.05,74.71,93.81,91.52,30.18
2019-06-02,DL002,78.91,240.72,9.92,59.42,39.68,10.72
2019-06-03,DL002,69.07,344.75,5.08,41.8,26.38,8.12
2019-06-04,DL002,55.21,180.2,8.91,56.99,37.59,9.99
2019-06-05,DL002,74.74,228.23,35.65,66.28,64.32,15.97
2019-06-06,DL002,87.16,302.17,76.14,96.91,113.12,18.46
2019-06-07,DL002,59.88,160.16,14.64,73.34,50.95,11.44
2019-06-08,DL002,82.1,233.2,82.64,116.31,130.55,15.06
2019-06-09,DL002,139.14,420.01,200.4,141.26,238.14,32.82
2019-06-10,DL002,99.22,374.86,204.06,134.02,250.41,16.89
2019-06-11,DL002,127.91,553.46,193.33,110.87,215.59,16.4
2019-06-12,DL002,74.0,251.39,23.05,57.07,49.13,13.52
2019-06-13,DL002,64.08,227.44,45.39,80.55,79.85,12.26
2019-06-14,DL002,56.22,245.54,145.38,94.55,169.99,11.36
2019-06-15,DL002,91.36,378.84,165.9,117.33,197.74,17.82
2019-06-16,DL002,46.5,234.38,113.72,58.39,123.76,7.09
2019-06-17,DL002,57.83,206.72,168.46,92.69,186.68,7.05
2019-06-18,DL002,36.97,181.18,122.29,88.54,148.96,7.97
2019-06-19,DL002,120.38,347.41,59.27,93.8,98.2,9.53
2019-06-20,DL002,52.27,161.09,25.51,75.65,61.02,8.73
2019-06-21,DL002,78.03,217.46,33.44,88.2,74.18,8.84
2019-06-22,DL002,77.24,223.73,53.33,97.84,95.52,9.69
2019-06-23,DL002,37.56,140.89,6.76,40.65,27.12,7.89
2019-06-24,DL002,21.16,90.69,13.3,44.75,34.64,6.59
2019-06-25,DL002,44.69,127.34,22.2,66.9,53.68,7.27
2019-06-26,DL002,74.31,214.19,82.95,95.52,118.42,7.99
2019-06-27,DL002,69.47,295.28,126.02,95.35,153.42,9.26
2019-06-28,DL002,66.92,315.14,140.36,85.33,159.77,7.33
2019-06-29,DL002,66.46,344.44,128.15,81.74,150.02,6.96
2019-06-30,DL002,80.78,341.25,107.21,75.8,127.69,13.01
2019-07-01,DL002,90.09,260.46,56.81,74.66,86.02,9.04
2019-07-02,DL002,89.77,289.02,53.28,69.11,80.21,8.37
2019-07-03,DL002,37.69,119.29,10.0,39.74,29.29,7.62
2019-07-04,DL002,45.54,106.7,42.04,37.73,54.35,6.84
2019-07-05,DL002,81.18,154.26,56.93,52.79,74.51,7.25
2019-07-06,DL002,31.89,86.71,21.3,38.29,39.77,7.86
2019-07-07,DL002,46.5,115.75,45.77,58.19,68.27,8.24
2019-07-08,DL002,61.56,177.27,50.8,63.27,75.09,7.67
2019-07-09,DL002,46.69,153.56,76.23,51.32,89.46,7.16
2019-07-10,DL002,77.05,423.44,74.03,61.58,93.1,6.72
2019-07-11,DL002,85.79,441.71,120.83,61.45,131.21,7.46
2019-07-12,DL002,85.83,472.27,97.15,45.44,103.36,8.47
2019-07-13,DL002,83.7,463.16,100.16,51.32,108.89,7.78
2019-07-14,DL002,64.66,318.61,82.96,49.72,92.04,8.47
2019-07-15,DL002,39.75,149.0,39.87,36.36,51.85,7.6
2019-07-16,DL002,32.28,109.76,28.28,52.94,51.21,8.2
2019-07-17,DL002,40.17,103.99,70.52,47.48,82.76,7.57
2019-07-18,DL002,40.72,124.8,98.21,70.44,117.53,8.48
2019-07-19,DL002,75.59,239.77,43.21,71.4,77.46,7.43
2019-07-20,DL002,55.54,146.99,49.14,45.55,64.29,9.16
2019-07-21,DL002,68.25,155.78,76.81,52.26,90.43,9.06
2019-07-22,DL002,71.14,171.5,69.13,45.47,80.55,7.85
2019-07-23,DL002,87.76,239.76,59.27,62.56,81.57,9.04
2019-07-24,DL002,74.32,245.14,83.2,86.02,113.57,8.48
2019-07-25,DL002,24.7,97.03,71.85,62.16,91.62,6.04
2019-07-26,DL002,26.41,65.73,28.87,37.43,43.44,6.54
2019-07-27,DL002,24.21,52.27,13.02,33.93,28.92,6.14
2019-07-28,DL002,14.46,54.0,12.81,42.75,32.84,7.55
2019-07-29,DL002,23.86,71.35,14.35,37.13,31.46,7.27
2019-07-30,DL002,29.62,90.3,21.39,40.67,39.06,8.0
2019-07-31,DL002,27.98,81.8,12.34,38.78,30.69,8.16
2019-08-01,DL002,33.93,91.69,12.46,44.19,33.66,7.71
2019-08-02,DL002,31.77,98.42,33.18,44.1,50.51,7.54
2019-08-03,DL002,40.05,97.88,36.3,37.53,49.55,7.55
2019-08-04,DL002,49.91,119.34,42.6,40.92,56.49,7.4
2019-08-05,DL002,50.94,116.42,28.31,50.42,49.9,8.37
2019-08-06,DL002,36.07,74.04,56.78,67.22,81.98,6.51
2019-08-07,DL002,45.74,115.56,56.58,52.96,74.3,8.27
2019-08-08,DL002,28.99,87.84,27.22,38.13,42.48,6.99
2019-08-09,DL002,15.94,70.79,19.43,30.76,32.21,8.29
2019-08-10,DL002,11.5,42.95,5.97,16.0,19.77,20.06
2019-08-11,DL002,31.0,54.17,7.25,16.75,23.9,17.04
2019-08-12,DL002,25.52,88.46,82.17,60.79,99.34,8.32
2019-08-13,DL002,26.95,86.09,97.3,56.54,109.37,6.53
2019-08-14,DL002,45.98,86.93,91.55,72.29,114.52,7.97
2019-08-15,DL002,37.09,82.94,41.99,49.84,60.75,6.84
2019-08-16,DL002,17.91,57.7,13.53,31.72,27.92,7.95
2019-08-17,DL002,9.54,26.36,16.8,24.66,26.66,6.57
2019-08-18,DL002,18.62,50.97,107.36,43.19,110.11,7.0
2019-08-19,DL002,51.38,173.96,92.16,58.04,106.03,5.04
2019-08-20,DL002,53.93,191.64,99.74,49.62,107.68,6.81
2019-08-21,DL002,62.51,220.59,95.58,63.54,111.78,5.67
2019-08-22,DL002,68.66,220.76,109.69,67.46,125.37,7.34
2019-08-23,DL002,65.93,240.84,156.01,77.41,168.39,7.33
2019-08-24,DL002,87.89,246.34,151.89,78.48,165.26,7.37
2019-08-25,DL002,40.77,84.82,29.97,49.19,50.6,7.15
2019-08-26,DL002,26.29,91.01,34.44,46.1,52.6,7.96
2019-08-27,DL002,44.91,170.11,46.66,59.09,69.46,10.28
2019-08-28,DL002,38.99,118.5,18.01,58.73,45.93,9.22
2019-08-29,DL002,39.48,111.97,14.3,53.51,40.1,8.64
2019-08-30,DL002,48.59,139.1,37.33,58.76,61.69,8.99
2019-08-31,DL002,63.46,189.28,71.27,101.48,112.09,8.45
2019-09-01,DL002,30.77,93.48,16.88,45.22,37.82,7.2
2019-09-02,DL002,56.57,141.76,28.19,53.47,51.41,6.9
2019-09-03,DL002,80.53,201.91,53.37,63.63,77.37,6.67
2019-09-04,DL002,78.73,191.38,36.26,56.97,59.85,5.52
2019-09-05,DL002,34.03,102.18,13.08,34.98,29.28,6.67
2019-09-06,DL002,38.07,102.69,27.54,33.64,40.35,10.36
2019-09-07,DL002,38.15,107.72,31.54,41.07,47.54,8.07
2019-09-08,DL002,41.16,125.9,41.54,40.8,55.56,8.9
2019-09-09,DL002,67.81,219.73,59.51,54.06,77.27,8.29
2019-09-10,DL002,77.68,216.55,59.1,64.78,82.65,10.1
2019-09-11,DL002,84.38,202.95,27.23,74.69,61.93,11.83
2019-09-12,DL002,56.4,132.17,14.82,39.42,33.07,7.97
2019-09-13,DL002,33.12,82.47,15.42,49.51,38.9,7.15
2019-09-14,DL002,34.9,82.72,12.19,37.09,29.67,7.47
2019-09-15,DL002,38.44,89.8,21.44,40.91,39.24,7.64
2019-09-16,DL002,67.9,180.23,74.95,77.82,102.53,8.86
2019-09-17,DL002,77.51,204.22,71.17,73.69,97.22,6.78
2019-09-18,DL002,33.46,100.1,9.71,40.89,29.67,6.68
2019-09-19,DL002,17.6,62.22,8.82,27.6,21.89,5.32
2019-09-20,DL002,39.64,111.94,22.64,40.16,39.82,7.05
2019-09-21,DL002,38.78,109.97,52.95,47.58,68.48,9.15
2019-09-22,DL002,27.21,83.98,39.8,41.71,54.64,5.52
2019-09-23,DL002,31.46,94.94,25.84,42.99,43.94,6.14
2019-09-24,DL002,41.03,119.12,46.39,47.63,63.16,9.28
2019-09-25,DL002,34.47,107.92,29.06,43.33,46.74,8.76
2019-09-26,DL002,26.11,73.71,17.21,32.35,31.23,9.14
2019-09-27,DL002,14.03,68.09,13.9,31.36,28.02,7.26
2019-09-28,DL002,23.48,73.71,22.04,31.02,34.47,8.01
2019-09-29,DL002,14.02,47.49,9.93,26.99,22.46,4.75
2019-09-30,DL002,25.67,74.29,18.34,37.66,34.99,6.22
2019-10-01,DL002,31.88,86.74,16.21,37.82,33.33,5.85
2019-10-02,DL002,43.35,132.3,43.25,47.09,60.31,5.4
2019-10-03,DL002,77.78,219.44,96.63,69.05,115.52,10.39
2019-10-04,DL002,55.53,158.32,98.75,66.1,115.66,2.04
2019-10-05,DL002,44.46,161.73,90.39,63.89,107.67,2.04
2019-10-06,DL002,68.07,200.84,96.91,72.5,117.55,3.35
2019-10-07,DL002,60.98,186.99,88.53,64.4,106.41,6.5
2019-10-08,DL002,46.09,155.86,83.64,57.63,98.83,7.36
2019-10-09,DL002,79.99,221.86,75.95,73.74,101.19,17.89
2019-10-10,DL002,117.31,273.98,46.1,96.83,89.07,11.91
2019-10-11,DL002,135.04,294.97,121.72,86.24,145.13,10.76
2019-10-12,DL002,132.78,297.61,91.96,80.82,117.95,9.08
2019-10-13,DL002,180.81,363.1,118.45,93.78,146.45,13.45
2019-10-14,DL002,146.53,334.91,153.26,95.29,177.72,8.24
2019-10-15,DL002,172.7,392.26,149.62,100.32,177.27,9.61
2019-10-16,DL002,164.33,330.06,51.44,77.39,83.09,14.2
2019-10-17,DL002,129.28,262.09,18.7,67.4,50.66,9.97
2019-10-18,DL002,71.75,259.89,29.86,74.27,60.28,6.59
2019-10-19,DL002,101.78,252.68,120.43,96.55,149.44,5.63
2019-10-20,DL002,112.48,261.4,152.17,101.24,177.93,1.91
2019-10-21,DL002,133.5,276.16,131.68,101.67,171.52,1.61
2019-10-22,DL002,120.39,285.73,177.18,115.88,203.23,5.85
2019-10-23,DL002,172.38,411.29,222.54,135.24,264.75,14.12
2019-10-24,DL002,231.89,495.96,168.59,119.68,201.01,25.97
2019-10-25,DL002,145.98,368.09,112.51,93.06,143.48,21.44
2019-10-26,DL002,185.88,431.8,125.68,118.57,178.91,15.61
2019-10-27,DL002,240.97,479.75,254.64,122.29,283.37,14.71
2019-10-28,DL002,356.85,543.34,212.35,127.93,253.18,23.19
2019-10-29,DL002,414.92,612.75,279.46,140.63,305.64,16.83
2019-10-30,DL002,372.47,625.95,304.68,136.45,319.38,21.28
2019-10-31,DL002,406.47,675.08,268.6,137.5,304.3,17.45
2019-11-01,DL002,465.81,702.12,213.07,148.61,252.87,23.63
2019-11-02,DL002,370.58,553.72,177.86,105.79,205.25,18.69
2019-11-03,DL002,619.48,735.56,191.2,101.12,209.65,17.83
2019-11-04,DL002,378.74,494.98,183.4,87.55,196.07,13.18
2019-11-05,DL002,245.64,384.51,160.38,93.17,150.88,14.77
2019-11-06,DL002,120.2,266.96,163.39,106.74,185.96,6.93
2019-11-07,DL002,209.09,338.66,98.68,101.89,138.75,14.98
2019-11-08,DL002,207.84,367.09,156.17,121.03,191.46,20.03
2019-11-09,DL002,143.96,235.62,174.9,106.04,201.57,17.18
2019-11-10,DL002,235.8,384.53,177.72,126.94,212.05,22.49
2019-11-11,DL002,327.38,493.66,155.4,130.52,195.97,15.81
2019-11-12,DL002,446.82,607.72,177.0,137.49,224.4,13.92
2019-11-13,DL002,408.89,574.31,176.04,126.27,210.69,12.08
2019-11-14,DL002,418.95,617.24,236.93,122.47,255.82,16.64
2019-11-15,DL002,393.05,595.73,183.2,107.11,192.94,7.02
2019-11-16,DL002,168.53,329.22,97.7,67.7,115.64,4.29
2019-11-17,DL002,96.3,190.82,94.54,57.73,107.75,4.65
2019-11-18,DL002,130.53,239.97,178.98,89.11,219.18,5.14
2019-11-19,DL002,180.47,326.99,170.82,91.58,188.0,5.8
2019-11-20,DL002,214.48,486.73,20.1,146.49,82.9,14.58
2019-11-21,DL002,282.22,533.72,14.51,111.03,64.4,16.36
2019-11-22,DL002,268.68,473.9,24.86,87.01,50.3,12.45
2019-11-23,DL002,144.67,304.11,220.07,99.86,237.49,9.66
2019-11-24,DL002,96.0,229.0,141.6,84.68,156.8,9.41
2019-11-25,DL002,119.88,255.4,125.21,77.69,143.71,11.4
2019-11-26,DL002,119.63,254.44,51.67,84.59,89.53,17.59
2019-11-27,DL002,114.04,168.05,49.84,67.21,76.38,5.84
2019-11-28,DL002,35.44,75.78,27.95,49.16,48.93,3.2
2019-11-29,DL002,56.41,139.08,108.91,63.74,122.69,6.42
2019-11-30,DL002,105.32,257.86,206.11,101.1,223.8,5.63
2019-12-01,DL002,134.57,275.47,202.37,104.05,222.21,9.99
2019-12-02,DL002,157.93,320.17,230.34,101.34,242.41,4.86
2019-12-03,DL002,163.31,347.49,235.91,107.79,249.84,9.12
2019-12-04,DL002,199.61,389.29,215.03,116.53,240.83,5.57
2019-12-05,DL002,326.46,527.4,183.03,124.68,215.62,6.9
2019-12-06,DL002,256.14,396.05,149.42,103.16,178.68,7.37
2019-12-07,DL002,292.51,462.18,216.39,101.08,224.05,11.03
2019-12-08,DL002,303.54,498.77,208.47,125.64,235.47,6.76
2019-12-09,DL002,240.35,432.41,192.37,115.01,218.0,9.19
2019-12-10,DL002,287.79,478.01,128.82,127.88,174.52,9.75
2019-12-11,DL002,338.6,550.62,60.42,133.72,129.01,12.75
2019-12-12,DL002,314.48,461.17,42.96,132.0,102.58,10.66
2019-12-13,DL002,104.63,130.12,46.68,154.74,110.97,8.44
